"location","time_period","disease_cases","rainfall","mean_temperature","net_time"
"CSB2 AMPASINAMBO",2019-11-01,0,192.426733513721,24.8278420616563,1.25479452054795
"CSB2 AMPASINAMBO",2019-12-01,4,222.524369559036,24.8703139998805,1.33698630136986
"CSB2 AMPASINAMBO",2020-01-01,5,364.449256083427,23.7499623137066,1.42191780821918
"CSB2 AMPASINAMBO",2020-02-01,63,299.285491506068,22.8230123685864,1.50684931506849
"CSB2 AMPASINAMBO",2020-03-01,117,105.698923693827,21.8953421802756,1.58630136986301
"CSB2 AMPASINAMBO",2020-04-01,45,28.3707932692308,20.7327897661748,1.67123287671233
"CSB2 AMPASINAMBO",2020-05-01,28,28.7163461538461,19.3210059836584,1.75342465753425
"CSB2 AMPASINAMBO",2020-06-01,3,0,16.7343987065118,1.83835616438356
"CSB2 AMPASINAMBO",2020-07-01,0,0,15.9310846740544,1.92054794520548
"CSB2 AMPASINAMBO",2020-08-01,3,0,18.324373654335,2.00547945205479
"CSB2 AMPASINAMBO",2020-09-01,0,0,20.5788594430787,2.09041095890411
"CSB2 AMPASINAMBO",2020-10-01,1,36,22.8866374812231,2.17260273972603
"CSB2 AMPASINAMBO",2020-11-01,24,84.2668264078406,24.6503438631882,2.25753424657534
"CSB2 AMPASINAMBO",2020-12-01,38,271.888215755041,24.1315928389072,2.33972602739726
"CSB2 AMPASINAMBO",2021-01-01,83,102.575720788195,24.8926931583287,2.42465753424658
"CSB2 AMPASINAMBO",2021-02-01,160,420.321510693202,23.4131271732581,2.50958904109589
"CSB2 AMPASINAMBO",2021-03-01,302,155.325545574037,22.272622603957,2.58630136986301
"CSB2 AMPASINAMBO",2021-04-01,78,86.1171843317839,21.0298480478106,2.67123287671233
"CSB2 AMPASINAMBO",2021-05-01,60,0,19.5713443996498,2.75342465753425
"CSB2 AMPASINAMBO",2021-06-01,2,0,17.2132610500686,2.83835616438356
"CSB2 AMPASINAMBO",2021-07-01,3,0,16.5742446522832,2.92054794520548
"CSB2 AMPASINAMBO",2021-08-01,7,0,18.2412354555649,0.00273972602739726
"CSB2 AMPASINAMBO",2021-09-01,NA,0,20.1671098593548,0.0876712328767123
"CSB2 AMPASINAMBO",2021-10-01,1,0,22.6952455821071,0.16986301369863
"CSB2 AMPASINAMBO",2021-11-01,4,195.469172537327,24.8088236483954,0.254794520547945
"CSB2 AMPASINAMBO",2021-12-01,11,217.319709631113,25.0137000313958,0.336986301369863
"CSB2 AMPASINAMBO",2022-01-01,52,443.435995502827,23.5590559283078,0.421917808219178
"CSB2 AMPASINAMBO",2022-02-01,65,261.737325353118,23.0972161221693,0.506849315068493
"CSB2 AMPASINAMBO",2022-03-01,120,200.794760946184,22.0707830472914,0.583561643835616
"CSB2 AMPASINAMBO",2022-04-01,47,15.3954582890639,20.7341229946783,0.668493150684932
"CSB2 AMPASINAMBO",2022-05-01,32,0,19.4202969011415,0.750684931506849
"CSB2 AMPASINAMBO",2022-06-01,10,0,16.7737898631123,0.835616438356164
"CSB2 AMPASINAMBO",2022-07-01,4,0,16.0735840484652,0.917808219178082
"CSB2 AMPASINAMBO",2022-08-01,1,0,18.4061324613883,1.0027397260274
"CSB2 AMPASINAMBO",2022-09-01,3,0,20.1617055822381,1.08767123287671
"CSB2 AMPASINAMBO",2022-10-01,1,63.3451567472747,23.4838095930351,1.16986301369863
"CSB2 AMPASINAMBO",2022-11-01,6,187.2506632269,24.1374814792158,1.25479452054795
"CSB2 AMPASINAMBO",2022-12-01,26,179.09935867156,23.912805939201,1.33698630136986
"CSB2 ANALAMPASINA",2016-07-01,0,0,16.2349702854424,0.920547945205479
"CSB2 ANALAMPASINA",2016-08-01,2,0,18.2500039752836,1.00547945205479
"CSB2 ANALAMPASINA",2016-09-01,7,0,20.7184664504111,1.09041095890411
"CSB2 ANALAMPASINA",2016-10-01,15,56.5973161061605,24.2018537008118,1.17260273972603
"CSB2 ANALAMPASINA",2016-11-01,10,171.171530206998,24.0986193545447,1.25753424657534
"CSB2 ANALAMPASINA",2016-12-01,10,85.6618207030826,23.9165089047514,1.33972602739726
"CSB2 ANALAMPASINA",2017-01-01,11,70.8865314059787,23.3511209878676,1.42465753424658
"CSB2 ANALAMPASINA",2017-02-01,26,245.215614610248,23.0511295128317,1.50958904109589
"CSB2 ANALAMPASINA",2017-03-01,30,205.400244977739,22.2315406986558,1.58630136986301
"CSB2 ANALAMPASINA",2017-04-01,38,50.5077483024862,21.0512951229089,1.67123287671233
"CSB2 ANALAMPASINA",2017-05-01,20,0,19.7628477503943,1.75342465753425
"CSB2 ANALAMPASINA",2017-06-01,10,0,17.9882830261611,1.83835616438356
"CSB2 ANALAMPASINA",2017-07-01,1,0,17.2369529349343,1.92054794520548
"CSB2 ANALAMPASINA",2017-08-01,0,0,17.9710636797,2.00547945205479
"CSB2 ANALAMPASINA",2017-09-01,5,0,21.1518055729167,2.09041095890411
"CSB2 ANALAMPASINA",2017-10-01,12,1.65299002329508,23.2465333765646,2.17260273972603
"CSB2 ANALAMPASINA",2017-11-01,20,222.56577984492,23.2762805398077,2.25753424657534
"CSB2 ANALAMPASINA",2017-12-01,24,214.253605988291,22.7161912031938,2.33972602739726
"CSB2 ANALAMPASINA",2018-01-01,8,265.312240494622,21.8835003309221,2.42465753424658
"CSB2 ANALAMPASINA",2018-02-01,32,178.426925367779,22.4951676427708,2.50958904109589
"CSB2 ANALAMPASINA",2018-03-01,42,109.496971872118,22.5288399428189,2.58630136986301
"CSB2 ANALAMPASINA",2018-04-01,35,50.4987328052521,20.8054046634817,2.67123287671233
"CSB2 ANALAMPASINA",2018-05-01,26,0,19.6738757486436,2.75342465753425
"CSB2 ANALAMPASINA",2018-06-01,18,0,17.8882324427399,2.83835616438356
"CSB2 ANALAMPASINA",2018-07-01,9,0,16.138673936275,2.92054794520548
"CSB2 ANALAMPASINA",2018-08-01,3,0,19.1328745556877,0.00273972602739726
"CSB2 ANALAMPASINA",2018-09-01,7,0,21.5720366543828,0.0876712328767123
"CSB2 ANALAMPASINA",2018-10-01,8,10.8632289038764,23.0182044040979,0.16986301369863
"CSB2 ANALAMPASINA",2018-11-01,28,228.362549728817,23.5690098233849,0.254794520547945
"CSB2 ANALAMPASINA",2018-12-01,26,120.339031669829,23.1765361122062,0.336986301369863
"CSB2 ANALAMPASINA",2019-01-01,NA,309.590662161509,22.3677926096584,0.421917808219178
"CSB2 ANALAMPASINA",2019-02-01,NA,168.070549408595,22.7937751995886,0.506849315068493
"CSB2 ANALAMPASINA",2019-03-01,NA,136.911897500356,22.5225342391719,0.583561643835616
"CSB2 ANALAMPASINA",2019-04-01,NA,42.9142811695734,22.110738847351,0.668493150684932
"CSB2 ANALAMPASINA",2019-05-01,NA,0,19.4996376809703,0.750684931506849
"CSB2 ANALAMPASINA",2019-06-01,NA,4.8793682522244,17.1458743434222,0.835616438356164
"CSB2 ANALAMPASINA",2019-07-01,9,0,17.1541377459261,0.917808219178082
"CSB2 ANALAMPASINA",2019-08-01,1,0,18.9482234292328,1.0027397260274
"CSB2 ANALAMPASINA",2019-09-01,1,0,21.008803653532,1.08767123287671
"CSB2 ANALAMPASINA",2019-10-01,4,44.5715229246352,23.9334171816809,1.16986301369863
"CSB2 ANALAMPASINA",2019-11-01,10,139.797532478968,24.6294904607111,1.25479452054795
"CSB2 ANALAMPASINA",2019-12-01,17,181.681862248315,23.4451823566447,1.33698630136986
"CSB2 ANALAMPASINA",2020-01-01,25,317.774420632256,22.1154693397728,1.42191780821918
"CSB2 ANALAMPASINA",2020-02-01,17,221.69166984823,22.2333592156607,1.50684931506849
"CSB2 ANALAMPASINA",2020-03-01,17,57.1386462582482,21.9546486519969,1.58630136986301
"CSB2 ANALAMPASINA",2020-04-01,19,13.1111106872559,20.866647581474,1.67123287671233
"CSB2 ANALAMPASINA",2020-05-01,11,5.88888888888889,19.3908496804299,1.75342465753425
"CSB2 ANALAMPASINA",2020-06-01,7,0,16.8981560176495,1.83835616438356
"CSB2 ANALAMPASINA",2020-07-01,5,0,16.1885620970916,1.92054794520548
"CSB2 ANALAMPASINA",2020-08-01,2,0,18.4624657544216,2.00547945205479
"CSB2 ANALAMPASINA",2020-09-01,3,0,20.8684180199799,2.09041095890411
"CSB2 ANALAMPASINA",2020-10-01,3,31.2222222222222,23.1819266837759,2.17260273972603
"CSB2 ANALAMPASINA",2020-11-01,46,93,24.4477726244386,2.25753424657534
"CSB2 ANALAMPASINA",2020-12-01,78,255.222222010295,22.7944383018542,2.33972602739726
"CSB2 ANALAMPASINA",2021-01-01,127,177.999995125664,23.1952158343554,2.42465753424658
"CSB2 ANALAMPASINA",2021-02-01,173,467.666661050584,22.7030756807696,2.50958904109589
"CSB2 ANALAMPASINA",2021-03-01,141,137.952378908793,22.455696906557,2.58630136986301
"CSB2 ANALAMPASINA",2021-04-01,83,87.4444435967339,21.2523228242627,2.67123287671233
"CSB2 ANALAMPASINA",2021-05-01,38,0,19.702199993716,2.75342465753425
"CSB2 ANALAMPASINA",2021-06-01,38,0,17.5303061725094,2.83835616438356
"CSB2 ANALAMPASINA",2021-07-01,9,0,17.0346123157512,2.92054794520548
"CSB2 ANALAMPASINA",2021-08-01,9,0,18.500609430441,0.00273972602739726
"CSB2 ANALAMPASINA",2021-09-01,32,0,20.5917928349931,0.0876712328767123
"CSB2 ANALAMPASINA",2021-10-01,49,7.11111111111111,23.3530597445517,0.16986301369863
"CSB2 ANALAMPASINA",2021-11-01,41,208.426000330183,24.5394649653996,0.254794520547945
"CSB2 ANALAMPASINA",2021-12-01,74,151.333331425984,23.7335988861086,0.336986301369863
"CSB2 ANALAMPASINA",2022-01-01,104,498.19098493788,22.3254548044391,0.421917808219178
"CSB2 ANALAMPASINA",2022-02-01,138,256.241389380561,22.6286516026349,0.506849315068493
"CSB2 ANALAMPASINA",2022-03-01,72,177.254193729824,22.2289805552619,0.583561643835616
"CSB2 ANALAMPASINA",2022-04-01,59,33.0934216181437,20.9828774568522,0.668493150684932
"CSB2 ANALAMPASINA",2022-05-01,55,0,19.5196848498008,0.750684931506849
"CSB2 ANALAMPASINA",2022-06-01,10,0,17.027655525703,0.835616438356164
"CSB2 ANALAMPASINA",2022-07-01,10,0,16.580417660341,0.917808219178082
"CSB2 ANALAMPASINA",2022-08-01,5,0,18.5089414600187,1.0027397260274
"CSB2 ANALAMPASINA",2022-09-01,8,0,20.5656350886401,1.08767123287671
"CSB2 ANALAMPASINA",2022-10-01,3,75.709477742513,23.8629797875384,1.16986301369863
"CSB2 ANALAMPASINA",2022-11-01,46,188.550938235389,23.8746854425334,1.25479452054795
"CSB2 ANALAMPASINA",2022-12-01,83,178.910599390666,22.7703992493388,1.33698630136986
"CSB2 ANDRORANGAVOLA",2016-07-01,2,1.14852396946173,18.4030985629881,0.920547945205479
"CSB2 ANDRORANGAVOLA",2016-08-01,3,0.348809804691344,20.1575091902425,1.00547945205479
"CSB2 ANDRORANGAVOLA",2016-09-01,1,0.400949650425083,22.1231419795053,1.09041095890411
"CSB2 ANDRORANGAVOLA",2016-10-01,1,63.8307575276613,25.3866244038282,1.17260273972603
"CSB2 ANDRORANGAVOLA",2016-11-01,12,128.896850570612,25.7454534011058,1.25753424657534
"CSB2 ANDRORANGAVOLA",2016-12-01,16,78.3083928809482,26.5712629932076,1.33972602739726
"CSB2 ANDRORANGAVOLA",2017-01-01,18,34.6232793965808,26.8744745367016,1.42465753424658
"CSB2 ANDRORANGAVOLA",2017-02-01,21,246.572892648284,26.0198535246871,1.50958904109589
"CSB2 ANDRORANGAVOLA",2017-03-01,27,216.482211102788,24.3261042229295,1.58630136986301
"CSB2 ANDRORANGAVOLA",2017-04-01,30,67.2209289227442,22.8393094909043,1.67123287671233
"CSB2 ANDRORANGAVOLA",2017-05-01,27,1.00894885449385,21.4391658723072,1.75342465753425
"CSB2 ANDRORANGAVOLA",2017-06-01,29,2.23575813992292,19.8870093232911,1.83835616438356
"CSB2 ANDRORANGAVOLA",2017-07-01,17,0.711623956202245,19.2852648576712,1.92054794520548
"CSB2 ANDRORANGAVOLA",2017-08-01,4,1.19120836166703,19.8617537230275,2.00547945205479
"CSB2 ANDRORANGAVOLA",2017-09-01,0,0,22.3760820394147,2.09041095890411
"CSB2 ANDRORANGAVOLA",2017-10-01,9,1.52059688555951,24.1326731228247,2.17260273972603
"CSB2 ANDRORANGAVOLA",2017-11-01,26,237.318032839918,24.3285544289394,2.25753424657534
"CSB2 ANDRORANGAVOLA",2017-12-01,37,213.287732770396,25.2421519850554,2.33972602739726
"CSB2 ANDRORANGAVOLA",2018-01-01,6,307.376139943792,25.0062917799313,2.42465753424658
"CSB2 ANDRORANGAVOLA",2018-02-01,38,130.722363085277,24.8474600589012,2.50958904109589
"CSB2 ANDRORANGAVOLA",2018-03-01,39,69.5414458362113,24.2916975415207,2.58630136986301
"CSB2 ANDRORANGAVOLA",2018-04-01,40,61.7687790894005,22.7071770093417,2.67123287671233
"CSB2 ANDRORANGAVOLA",2018-05-01,36,9.87336645620063,21.527300033532,2.75342465753425
"CSB2 ANDRORANGAVOLA",2018-06-01,22,1.08304654092205,19.8661845532915,2.83835616438356
"CSB2 ANDRORANGAVOLA",2018-07-01,9,2.92901401928797,18.3505416736502,2.92054794520548
"CSB2 ANDRORANGAVOLA",2018-08-01,7,0.6290964981427,21.0701734540931,0.00273972602739726
"CSB2 ANDRORANGAVOLA",2018-09-01,7,2.62093149599575,23.0586938831589,0.0876712328767123
"CSB2 ANDRORANGAVOLA",2018-10-01,10,26.3904342441407,23.7802717939357,0.16986301369863
"CSB2 ANDRORANGAVOLA",2018-11-01,5,206.126902228073,24.8470831563885,0.254794520547945
"CSB2 ANDRORANGAVOLA",2018-12-01,3,254.630761602341,25.6963908829039,0.336986301369863
"CSB2 ANDRORANGAVOLA",2019-01-01,12,240.092285047839,25.6975804793434,0.421917808219178
"CSB2 ANDRORANGAVOLA",2019-02-01,12,126.790884247539,25.3325860063154,0.506849315068493
"CSB2 ANDRORANGAVOLA",2019-03-01,16,137.275120373785,24.4953743606642,0.583561643835616
"CSB2 ANDRORANGAVOLA",2019-04-01,9,10.287746383388,23.848878454108,0.668493150684932
"CSB2 ANDRORANGAVOLA",2019-05-01,9,2.4195100066005,21.4124596804131,0.750684931506849
"CSB2 ANDRORANGAVOLA",2019-06-01,NA,3.21996991488398,19.3628336939804,0.835616438356164
"CSB2 ANDRORANGAVOLA",2019-07-01,8,1.22914611137643,19.0424598797742,0.917808219178082
"CSB2 ANDRORANGAVOLA",2019-08-01,7,0.250672689049828,20.7729251148638,1.0027397260274
"CSB2 ANDRORANGAVOLA",2019-09-01,4,3.15298149567477,22.3335639313365,1.08767123287671
"CSB2 ANDRORANGAVOLA",2019-10-01,5,46.1681095799941,24.7873108487845,1.16986301369863
"CSB2 ANDRORANGAVOLA",2019-11-01,14,118.949952214446,25.6896791068588,1.25479452054795
"CSB2 ANDRORANGAVOLA",2019-12-01,39,191.469123376337,25.9877845165257,1.33698630136986
"CSB2 ANDRORANGAVOLA",2020-01-01,48,280.910732370597,25.3701101113647,1.42191780821918
"CSB2 ANDRORANGAVOLA",2020-02-01,83,158.092806755559,24.7692463409545,1.50684931506849
"CSB2 ANDRORANGAVOLA",2020-03-01,80,83.9721664395264,23.7896932902016,1.58630136986301
"CSB2 ANDRORANGAVOLA",2020-04-01,53,1.34728682170543,22.6119313863147,1.67123287671233
"CSB2 ANDRORANGAVOLA",2020-05-01,25,11.2255463534452,21.1681839331742,1.75342465753425
"CSB2 ANDRORANGAVOLA",2020-06-01,5,11.5676888972909,19.0212200558113,1.83835616438356
"CSB2 ANDRORANGAVOLA",2020-07-01,6,9.48469387755102,18.4706448985656,1.92054794520548
"CSB2 ANDRORANGAVOLA",2020-08-01,2,0,20.2265491169272,2.00547945205479
"CSB2 ANDRORANGAVOLA",2020-09-01,3,0,22.0292204309486,2.09041095890411
"CSB2 ANDRORANGAVOLA",2020-10-01,9,17.8296108697984,23.848870565706,2.17260273972603
"CSB2 ANDRORANGAVOLA",2020-11-01,22,48.1056451031029,25.1700729278026,2.25753424657534
"CSB2 ANDRORANGAVOLA",2020-12-01,54,224.101261311042,25.4873351840217,2.33972602739726
"CSB2 ANDRORANGAVOLA",2021-01-01,105,99.7751030572147,26.5660562740876,2.42465753424658
"CSB2 ANDRORANGAVOLA",2021-02-01,101,314.80416546359,25.4903269601963,2.50958904109589
"CSB2 ANDRORANGAVOLA",2021-03-01,115,109.125397777203,24.4810138501893,2.58630136986301
"CSB2 ANDRORANGAVOLA",2021-04-01,38,30.5424616342229,23.3451853219645,2.67123287671233
"CSB2 ANDRORANGAVOLA",2021-05-01,30,0.0725896860986548,21.7322639909312,2.75342465753425
"CSB2 ANDRORANGAVOLA",2021-06-01,25,0,19.5825123185198,2.83835616438356
"CSB2 ANDRORANGAVOLA",2021-07-01,31,0,19.1284389880988,2.92054794520548
"CSB2 ANDRORANGAVOLA",2021-08-01,27,0,20.5690925164174,0.00273972602739726
"CSB2 ANDRORANGAVOLA",2021-09-01,24,0,22.2547491608001,0.0876712328767123
"CSB2 ANDRORANGAVOLA",2021-10-01,16,0,24.2417909341145,0.16986301369863
"CSB2 ANDRORANGAVOLA",2021-11-01,28,141.015632685655,26.1544990060637,0.254794520547945
"CSB2 ANDRORANGAVOLA",2021-12-01,26,115.873576812,26.4191798923467,0.336986301369863
"CSB2 ANDRORANGAVOLA",2022-01-01,89,466.871240667753,25.4120289812555,0.421917808219178
"CSB2 ANDRORANGAVOLA",2022-02-01,44,276.946933979709,25.3124854876776,0.506849315068493
"CSB2 ANDRORANGAVOLA",2022-03-01,43,139.910470304677,24.4022146622118,0.583561643835616
"CSB2 ANDRORANGAVOLA",2022-04-01,40,20.3041260832672,22.8053480861394,0.668493150684932
"CSB2 ANDRORANGAVOLA",2022-05-01,19,3.24530091516825,21.5075071547601,0.750684931506849
"CSB2 ANDRORANGAVOLA",2022-06-01,25,12.0706514638601,19.1333223615213,0.835616438356164
"CSB2 ANDRORANGAVOLA",2022-07-01,28,5.89022806834201,18.7880898528711,0.917808219178082
"CSB2 ANDRORANGAVOLA",2022-08-01,24,3.54809060806826,20.5380244553275,1.0027397260274
"CSB2 ANDRORANGAVOLA",2022-09-01,4,2.28952328252549,21.9822802594619,1.08767123287671
"CSB2 ANDRORANGAVOLA",2022-10-01,12,35.1298969045507,24.6468234752126,1.16986301369863
"CSB2 ANDRORANGAVOLA",2022-11-01,15,70.3159556305354,25.7997197791812,1.25479452054795
"CSB2 ANDRORANGAVOLA",2022-12-01,80,159.180900698503,25.5979677404476,1.33698630136986
"CSB2 ANTARETRA",2016-07-01,3,0,18.5763193364624,0.920547945205479
"CSB2 ANTARETRA",2016-08-01,0,0,20.2817883894439,1.00547945205479
"CSB2 ANTARETRA",2016-09-01,1,0,21.9568979697336,1.09041095890411
"CSB2 ANTARETRA",2016-10-01,4,65.7448388101692,25.2335142146991,1.17260273972603
"CSB2 ANTARETRA",2016-11-01,11,116.80162966917,25.7333989075256,1.25753424657534
"CSB2 ANTARETRA",2016-12-01,57,75.3132517192484,26.7004403675956,1.33972602739726
"CSB2 ANTARETRA",2017-01-01,55,31.6556860939268,27.336519209386,1.42465753424658
"CSB2 ANTARETRA",2017-02-01,74,234.769035912468,26.3838681377709,1.50958904109589
"CSB2 ANTARETRA",2017-03-01,94,211.122356211628,24.5952602257864,1.58630136986301
"CSB2 ANTARETRA",2017-04-01,73,78.4659886756937,23.1633315473911,1.67123287671233
"CSB2 ANTARETRA",2017-05-01,45,0,21.7654064243209,1.75342465753425
"CSB2 ANTARETRA",2017-06-01,33,0,20.2900900860376,1.83835616438356
"CSB2 ANTARETRA",2017-07-01,4,0,19.5630326455858,1.92054794520548
"CSB2 ANTARETRA",2017-08-01,2,0,19.9085310984686,2.00547945205479
"CSB2 ANTARETRA",2017-09-01,4,0,22.228249865122,2.09041095890411
"CSB2 ANTARETRA",2017-10-01,14,0,23.9217802449976,2.17260273972603
"CSB2 ANTARETRA",2017-11-01,15,221.98997801002,24.3105774463763,2.25753424657534
"CSB2 ANTARETRA",2017-12-01,33,202.721014364711,25.451338432932,2.33972602739726
"CSB2 ANTARETRA",2018-01-01,95,310.707806882133,25.2767914905708,2.42465753424658
"CSB2 ANTARETRA",2018-02-01,82,149.844226703725,25.2120572587997,2.50958904109589
"CSB2 ANTARETRA",2018-03-01,112,75.9827867248793,24.492412922618,2.58630136986301
"CSB2 ANTARETRA",2018-04-01,124,76.8998655507695,22.9424420140429,2.67123287671233
"CSB2 ANTARETRA",2018-05-01,68,8.68852547233481,21.892203079426,2.75342465753425
"CSB2 ANTARETRA",2018-06-01,30,0,20.2639604910707,2.83835616438356
"CSB2 ANTARETRA",2018-07-01,16,0,18.6199256386942,2.92054794520548
"CSB2 ANTARETRA",2018-08-01,8,0,21.0413799403251,0.00273972602739726
"CSB2 ANTARETRA",2018-09-01,6,0,22.8853258255791,0.0876712328767123
"CSB2 ANTARETRA",2018-10-01,5,25.951504571533,23.7613266308468,0.16986301369863
"CSB2 ANTARETRA",2018-11-01,2,203.912681594419,24.8398610499589,0.254794520547945
"CSB2 ANTARETRA",2018-12-01,3,182.4640978871,25.8281594812482,0.336986301369863
"CSB2 ANTARETRA",2019-01-01,26,237.098686135421,25.9923075730791,0.421917808219178
"CSB2 ANTARETRA",2019-02-01,27,121.933610521251,25.6761201491581,0.506849315068493
"CSB2 ANTARETRA",2019-03-01,46,157.771359145082,24.8075080526131,0.583561643835616
"CSB2 ANTARETRA",2019-04-01,38,19.9599751715012,24.0961709925957,0.668493150684932
"CSB2 ANTARETRA",2019-05-01,34,0,21.6958416837699,0.750684931506849
"CSB2 ANTARETRA",2019-06-01,15,0,19.7058985046928,0.835616438356164
"CSB2 ANTARETRA",2019-07-01,NA,0,19.2693812078942,0.917808219178082
"CSB2 ANTARETRA",2019-08-01,NA,0,20.7970561558404,1.0027397260274
"CSB2 ANTARETRA",2019-09-01,NA,0,22.3578655159051,1.08767123287671
"CSB2 ANTARETRA",2019-10-01,NA,41.5742398937669,24.7364229724081,1.16986301369863
"CSB2 ANTARETRA",2019-11-01,NA,130.620734670674,25.6462355584644,1.25479452054795
"CSB2 ANTARETRA",2019-12-01,NA,174.222899211641,26.0024526488188,1.33698630136986
"CSB2 ANTARETRA",2020-01-01,110,302.293050614964,25.6698384245145,1.42191780821918
"CSB2 ANTARETRA",2020-02-01,101,186.052517603436,25.0421759322968,1.50684931506849
"CSB2 ANTARETRA",2020-03-01,135,101.943105843306,24.0141856938937,1.58630136986301
"CSB2 ANTARETRA",2020-04-01,97,6.13146206244226,22.8426316845998,1.67123287671233
"CSB2 ANTARETRA",2020-05-01,47,8.89347809724522,21.5729112789354,1.75342465753425
"CSB2 ANTARETRA",2020-06-01,24,6.92784754480585,19.3695954182741,1.83835616438356
"CSB2 ANTARETRA",2020-07-01,18,9,18.6410836845845,1.92054794520548
"CSB2 ANTARETRA",2020-08-01,4,0,20.2910253836098,2.00547945205479
"CSB2 ANTARETRA",2020-09-01,3,0,22.0229482907326,2.09041095890411
"CSB2 ANTARETRA",2020-10-01,9,23.2324410927594,23.6002497679065,2.17260273972603
"CSB2 ANTARETRA",2020-11-01,37,48.0594224687952,25.0443888124834,2.25753424657534
"CSB2 ANTARETRA",2020-12-01,89,199.759673672572,25.6251404628931,2.33972602739726
"CSB2 ANTARETRA",2021-01-01,221,89.7927066686588,27.0049939292423,2.42465753424658
"CSB2 ANTARETRA",2021-02-01,74,326.440258731252,25.8191390394983,2.50958904109589
"CSB2 ANTARETRA",2021-03-01,202,104.243851794049,24.6932170165702,2.58630136986301
"CSB2 ANTARETRA",2021-04-01,115,25.4435560173136,23.555042994527,2.67123287671233
"CSB2 ANTARETRA",2021-05-01,123,6.01639703785429,22.0096577160993,2.75342465753425
"CSB2 ANTARETRA",2021-06-01,89,0,19.8111681947164,2.83835616438356
"CSB2 ANTARETRA",2021-07-01,30,0,19.4045877238655,2.92054794520548
"CSB2 ANTARETRA",2021-08-01,24,0,20.6225249122001,0.00273972602739726
"CSB2 ANTARETRA",2021-09-01,32,0,22.1979239721858,0.0876712328767123
"CSB2 ANTARETRA",2021-10-01,30,0,24.0653878493474,0.16986301369863
"CSB2 ANTARETRA",2021-11-01,23,151.403607624056,25.9888180451753,0.254794520547945
"CSB2 ANTARETRA",2021-12-01,57,145.829360552836,26.4190265348553,0.336986301369863
"CSB2 ANTARETRA",2022-01-01,77,494.015544832876,25.7252150367819,0.421917808219178
"CSB2 ANTARETRA",2022-02-01,74,287.120153085517,25.6231059614307,0.506849315068493
"CSB2 ANTARETRA",2022-03-01,96,120.902036288178,24.537274611095,0.583561643835616
"CSB2 ANTARETRA",2022-04-01,55,20.6692939452879,23.2280140955455,0.668493150684932
"CSB2 ANTARETRA",2022-05-01,68,0,21.787288926657,0.750684931506849
"CSB2 ANTARETRA",2022-06-01,48,0,19.4776584854042,0.835616438356164
"CSB2 ANTARETRA",2022-07-01,31,0,19.0174551755647,0.917808219178082
"CSB2 ANTARETRA",2022-08-01,9,0,20.6203411463297,1.0027397260274
"CSB2 ANTARETRA",2022-09-01,NA,0,21.800351189815,1.08767123287671
"CSB2 ANTARETRA",2022-10-01,12,30.8603107013201,24.4366685559504,1.16986301369863
"CSB2 ANTARETRA",2022-11-01,28,82.3783697466574,25.6324679861054,1.25479452054795
"CSB2 ANTARETRA",2022-12-01,85,142.701572949088,25.7011136949287,1.33698630136986
"CSB2 ATSINDRA",2016-07-01,4,0,18.1964172288802,0.920547945205479
"CSB2 ATSINDRA",2016-08-01,2,0,19.9766816352633,1.00547945205479
"CSB2 ATSINDRA",2016-09-01,0,0,21.9402606250288,1.09041095890411
"CSB2 ATSINDRA",2016-10-01,0,48.6081159582404,25.6323160726902,1.17260273972603
"CSB2 ATSINDRA",2016-11-01,5,120.786399293595,26.0251261564484,1.25753424657534
"CSB2 ATSINDRA",2016-12-01,32,74.4012592934494,26.3055951197022,1.33972602739726
"CSB2 ATSINDRA",2017-01-01,0,50.069003469902,26.3615846078569,1.42465753424658
"CSB2 ATSINDRA",2017-02-01,0,243.110356808349,25.8109718532734,1.50958904109589
"CSB2 ATSINDRA",2017-03-01,46,227.956504805723,24.4819240710379,1.58630136986301
"CSB2 ATSINDRA",2017-04-01,59,53.9958325800662,22.9755903417681,1.67123287671233
"CSB2 ATSINDRA",2017-05-01,31,0,21.4654257600452,1.75342465753425
"CSB2 ATSINDRA",2017-06-01,8,0,19.7832699623506,1.83835616438356
"CSB2 ATSINDRA",2017-07-01,5,0,19.144456205047,1.92054794520548
"CSB2 ATSINDRA",2017-08-01,2,0,19.6505994958476,2.00547945205479
"CSB2 ATSINDRA",2017-09-01,1,0,22.2686760892983,2.09041095890411
"CSB2 ATSINDRA",2017-10-01,11,0,24.4420853764977,2.17260273972603
"CSB2 ATSINDRA",2017-11-01,9,182.031161063679,24.6229079756458,2.25753424657534
"CSB2 ATSINDRA",2017-12-01,24,282.072416066346,25.0627550366821,2.33972602739726
"CSB2 ATSINDRA",2018-01-01,26,307.871214526627,24.6205394374921,2.42465753424658
"CSB2 ATSINDRA",2018-02-01,15,171.987064847915,24.906507637846,2.50958904109589
"CSB2 ATSINDRA",2018-03-01,11,93.2861019762946,24.5639409546476,2.58630136986301
"CSB2 ATSINDRA",2018-04-01,23,119.138054467747,22.6638327851577,2.67123287671233
"CSB2 ATSINDRA",2018-05-01,12,0,21.5062882601951,2.75342465753425
"CSB2 ATSINDRA",2018-06-01,2,0,19.8423459586273,2.83835616438356
"CSB2 ATSINDRA",2018-07-01,2,0,18.2527365276706,2.92054794520548
"CSB2 ATSINDRA",2018-08-01,0,0,20.6032142464742,0.00273972602739726
"CSB2 ATSINDRA",2018-09-01,5,0,22.9944153231282,0.0876712328767123
